bid_price1,bid_price2,bid_price3,bid_price4,bid_price5,ask_price1,ask_price2,ask_price3,ask_price4,ask_price5,bid_size1,bid_size2,bid_size3,bid_size4,bid_size5,ask_size1,ask_size2,ask_size3,ask_size4,ask_size5,bid_order1,bid_order2,bid_order3,bid_order4,bid_order5,ask_order1,ask_order2,ask_order3,ask_order4,ask_order5,type,symbol,time
4133.0,4132.85,4132.45,4132.4,4132.25,4135.5,4135.55,4135.6,4135.65,4135.85,8,5,4,2,3,6,4,16,28,6,3,2,1,1,1,2,1,2,3,1,dp,1734955247.062409
4133.4,4133.05,4133.0,4132.9,4132.85,4134.25,4134.5,4134.75,4134.8,4134.85,10,135,103,1,32,47,16,1,14,33,1,2,2,1,2,3,1,1,2,2,dp,1734955247.832324
4133.0,4132.85,4132.45,4132.4,4132.2,4135.5,4135.55,4135.6,4135.65,4135.85,8,5,4,2,13,6,4,16,28,6,3,2,1,1,2,2,1,2,3,1,dp,1734955247.964543
4133.0,4132.95,4132.85,4132.75,4132.55,4135.5,4135.55,4135.6,4135.65,4135.8,8,6,5,6,6,4,4,16,28,2,3,1,2,1,1,1,1,2,3,1,dp,1734955248.363833
4133.85,4133.4,4133.1,4133.05,4133.0,4134.25,4134.75,4134.8,4134.85,4134.9,1,10,2,135,103,47,1,14,24,3,1,1,2,2,2,3,1,2,1,1,dp,1734955248.574039
4133.0,4132.95,4132.85,4132.75,4132.55,4135.5,4135.55,4135.6,4135.65,4135.85,8,6,5,6,6,4,4,18,28,6,3,1,2,1,1,1,1,3,3,1,dp,1734955249.166947
4133.85,4133.4,4133.3,4133.1,4133.05,4134.25,4134.8,4134.85,4134.9,4135.0,1,10,175,2,135,47,15,24,18,1106,1,1,1,2,2,3,3,1,2,5,dp,1734955249.787504
4133.0,4132.95,4132.85,4132.75,4132.55,4135.5,4135.55,4135.6,4135.65,4135.85,8,6,5,6,6,4,4,16,28,6,3,1,2,1,1,1,1,2,3,1,dp,1734955249.967406
4133.85,4133.4,4133.3,4133.1,4133.05,4134.25,4134.55,4134.8,4134.85,4134.9,1,10,175,2,135,48,15,15,24,18,1,1,1,2,2,4,1,3,1,2,dp,1734955250.975409
4133.0,4132.95,4132.85,4132.75,4132.55,4135.5,4135.55,4135.6,4135.65,4135.8,8,6,5,6,6,4,4,16,28,2,3,1,2,1,1,1,1,2,3,1,dp,1734955251.16925
4133.4,4133.3,4133.05,4133.0,4132.9,4134.25,4134.55,4134.7,4134.75,4134.8,10,175,138,103,1,48,15,1,1,14,1,1,3,2,1,4,1,1,1,2,dp,1734955252.032741
4133.0,4132.95,4132.85,4132.75,4132.55,4135.5,4135.55,4135.6,4135.65,4135.8,14,6,5,6,6,4,4,16,28,2,4,1,2,1,1,1,1,2,3,1,dp,1734955252.386424
4133.4,4133.3,4133.05,4133.0,4132.9,4134.2,4134.25,4134.7,4134.75,4134.8,2,175,135,103,1,5,53,12,2,14,1,1,2,2,1,1,5,2,2,2,dp,1734955253.01185
4133.0,4132.95,4132.85,4132.75,4132.55,4135.5,4135.55,4135.6,4135.65,4135.85,14,6,5,6,6,14,19,16,28,6,4,1,2,1,1,2,3,2,3,1,dp,1734955253.60193
4133.7,4133.4,4133.35,4133.05,4133.0,4134.1,4134.15,4134.2,4134.25,4134.4,25,2,11,135,103,4,5,35,59,4,1,1,1,2,2,1,1,3,5,2,dp,1734955253.790674
4133.4,4133.35,4133.05,4133.0,4132.9,4134.05,4134.1,4134.15,4134.2,4134.25,10,11,135,103,1,8,14,5,35,59,1,1,2,2,1,2,2,1,3,5,dp,1734955254.179868
4133.4,4133.35,4133.05,4133.0,4132.9,4134.05,4134.1,4134.15,4134.2,4134.25,9,11,135,103,1,3,9,29,35,59,1,1,2,2,1,1,1,2,3,5,dp,1734955254.608112
4133.4,4133.35,4133.05,4133.0,4132.9,4134.05,4134.1,4134.15,4134.2,4134.25,4,11,135,103,1,19,9,24,35,59,1,1,2,2,1,2,1,1,3,5,dp,1734955254.996423
4133.75,4133.35,4133.05,4133.0,4132.9,4134.05,4134.2,4134.25,4134.35,4134.4,2,11,135,3,1,19,35,58,1,4,1,1,2,1,1,2,3,4,1,2,dp,1734955255.879586
4133.35,4133.05,4133.0,4132.9,4132.5,4133.75,4134.05,4134.2,4134.25,4134.35,11,135,3,1,2,1,17,20,58,1,1,2,1,1,1,1,2,2,4,1,dp,1734955256.982009
4133.0,4132.95,4132.85,4132.75,4132.55,4135.5,4135.55,4135.6,4135.65,4135.85,8,6,1,6,6,16,17,16,28,11,3,1,1,1,1,3,2,2,3,2,dp,1734955257.169144
4133.35,4133.05,4133.0,4132.9,4132.3,4134.05,4134.15,4134.2,4134.25,4134.35,11,135,3,1,1,8,15,20,58,1,1,2,1,1,1,1,1,2,4,1,dp,1734955257.868105
4133.0,4132.95,4132.85,4132.75,4132.55,4135.5,4135.55,4135.6,4135.65,4135.7,8,6,1,6,6,16,17,16,28,1,3,1,1,1,1,3,2,2,3,1,dp,1734955258.370253
4134.05,4133.4,4133.1,4133.05,4133.0,4134.1,4134.2,4134.25,4134.45,4134.65,5,23,2,135,3,2,20,47,2,1,1,1,2,2,1,1,2,3,1,1,dp,1734955258.978711
