4124.15,4124.1,4123.9,4123.4,4123.2,4126.7,4126.75,4126.8,4126.85,4126.9,3,175,175,6,16,15,41,105,49,10,1,1,1,1,3,3,6,2,6,1,dp,BSE:TCS-A,1734956212.270749
4124.15,4124.1,4123.9,4123.45,4123.4,4126.1,4126.2,4126.25,4126.3,4126.4,1,176,175,3,6,4,3,6,15,16,1,2,1,1,1,1,1,1,2,2,dp,BSE:TCS-A,1734956213.240158
4124.2,4124.15,4124.1,4124.0,4123.9,4126.1,4126.25,4126.3,4126.4,4126.45,3,1,181,4,181,14,6,15,16,18,1,1,2,1,2,2,1,2,2,3,dp,BSE:TCS-A,1734956214.079142
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.4,3,181,6,181,6,14,1,9,15,16,1,2,1,2,1,2,1,2,2,2,dp,BSE:TCS-A,1734956214.547774
4124.1,4123.9,4123.7,4123.45,4123.4,4126.1,4126.2,4126.25,4126.3,4126.4,181,181,6,3,6,14,4,6,15,16,2,2,1,1,1,2,2,1,2,2,dp,BSE:TCS-A,1734956215.297584
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.4,3,181,4,181,6,15,4,6,15,16,1,2,1,2,1,3,2,1,2,2,dp,BSE:TCS-A,1734956215.665731
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.4,3,181,4,181,6,15,1,6,15,19,1,2,1,2,1,3,1,1,2,3,dp,BSE:TCS-A,1734956216.782131
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.4,3,175,5,175,6,15,4,6,17,16,1,1,1,1,1,3,2,1,3,2,dp,BSE:TCS-A,1734956217.264207
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.35,3,175,5,175,6,15,4,6,17,16,1,1,1,1,1,3,2,1,3,1,dp,BSE:TCS-A,1734956217.639917
4124.15,4124.1,4124.0,4123.9,4123.7,4126.1,4126.2,4126.25,4126.3,4126.4,3,175,5,175,6,15,1,6,17,16,1,1,1,1,1,3,1,1,3,2,dp,BSE:TCS-A,1734956219.804778
4125.15,4125.1,4125.05,4125.0,4124.9,4127.95,4128.2,4128.3,4128.35,4128.85,3,20,11,5,6,3,14,62,78,47,1,4,2,1,1,1,2,2,1,1,dp,BSE:TCS-A,1734956222.341444
4125.15,4125.1,4125.05,4125.0,4124.9,4128.15,4128.2,4128.3,4128.75,4128.85,18,195,10,10,6,3,14,46,16,47,4,5,1,2,1,1,2,1,1,1,dp,BSE:TCS-A,1734956222.895318
4126.1,4126.0,4125.65,4125.6,4125.2,4128.15,4128.2,4128.3,4128.4,4128.7,1,6,3,10,175,3,14,46,16,34,1,1,1,1,1,1,2,1,1,1,dp,BSE:TCS-A,1734956223.344072
4126.1,4126.0,4125.6,4125.2,4125.15,4128.15,4128.2,4128.3,4128.4,4128.7,1,6,10,3,14,3,14,46,16,40,1,1,1,1,2,1,2,1,1,1,dp,BSE:TCS-A,1734956224.818807
4126.1,4126.0,4125.65,4125.6,4125.15,4128.15,4128.2,4128.3,4128.4,4128.7,1,6,3,10,14,3,14,46,16,40,1,1,1,1,2,1,2,1,1,1,dp,BSE:TCS-A,1734956224.95371
4126.85,4126.4,4126.15,4126.0,4125.85,4129.8,4129.85,4129.9,4129.95,4130.05,3,10,2,12,6,3,5,15,2,10,1,1,1,2,1,1,2,3,1,2,dp,BSE:TCS-A,1734956225.372623
4126.45,4126.4,4126.15,4126.0,4125.85,4129.8,4129.85,4129.9,4129.95,4130.0,3,10,2,12,6,24,18,14,2,6,1,1,1,2,1,4,3,2,1,1,dp,BSE:TCS-A,1734956226.354417
4127.65,4127.25,4127.2,4127.0,4126.8,4129.8,4129.85,4129.9,4129.95,4130.0,3,3,10,20,6,5,5,14,2,9,1,1,1,3,1,2,2,2,1,2,dp,BSE:TCS-A,1734956226.674176
4127.25,4127.2,4127.0,4126.8,4126.7,4129.7,4129.75,4129.8,4129.85,4129.9,4,11,20,6,175,6,6,4,7,12,2,2,3,1,1,1,1,1,2,1,dp,BSE:TCS-A,1734956228.015171
4126.0,4125.4,4125.25,4125.2,4125.15,4128.8,4128.85,4128.9,4129.0,4129.1,4,12,3,7,4,17,21,16,59,14,1,3,1,2,1,3,3,1,7,2,dp,BSE:TCS-A,1734956230.613545
4125.15,4125.1,4125.0,4124.9,4124.6,4127.95,4128.0,4128.05,4128.1,4128.3,4,7,10,2,6,3,16,17,16,10,2,3,2,1,1,1,2,3,1,1,dp,BSE:TCS-A,1734956230.615925
4125.4,4125.35,4125.15,4125.1,4125.0,4127.75,4127.8,4127.85,4127.9,4127.95,3,6,6,6,5,26,1,28,23,54,1,1,1,2,1,4,1,4,2,4,dp,BSE:TCS-A,1734956234.057603
4125.35,4125.15,4125.1,4125.05,4125.0,4127.65,4127.7,4127.75,4127.85,4127.9,6,6,2,3,5,4,1,25,15,13,1,1,1,1,1,2,1,3,2,1,dp,BSE:TCS-A,1734956234.882611
4125.35,4125.15,4125.1,4125.0,4124.95,4127.65,4127.7,4127.85,4127.95,4128.0,6,6,2,5,6,4,1,5,42,16,1,1,1,1,1,2,1,1,2,2,dp,BSE:TCS-A,1734956235.267473
4125.4,4125.35,4125.15,4125.1,4125.0,4127.6,4127.65,4127.8,4127.85,4127.95,3,6,6,5,5,4,1,13,5,32,1,1,1,2,1,2,1,1,1,1,dp,BSE:TCS-A,1734956235.912742
4125.35,4125.2,4125.15,4125.1,4125.0,4127.55,4127.6,4127.65,4127.8,4127.95,6,3,6,2,5,3,1,1,13,32,1,1,1,1,1,1,1,1,1,1,dp,BSE:TCS-A,1734956236.382061
4125.9,4125.35,4125.15,4125.1,4125.0,4127.9,4127.95,4128.0,4128.05,4128.3,5,6,6,2,13,4,34,16,2,10,1,1,1,1,2,2,2,2,1,1,dp,BSE:TCS-A,1734956237.034604
4125.4,4125.35,4125.15,4125.1,4125.0,4128.8,4128.85,4129.0,4129.35,4129.4,19,23,6,5,13,3,10,10,2,37,4,4,1,2,2,1,1,3,1,1,dp,BSE:TCS-A,1734956237.527425
4126.0,4125.95,4125.65,4125.6,4125.4,4128.7,4128.75,4128.8,4128.85,4128.95,5,5,3,10,190,3,25,16,26,27,2,2,1,1,3,1,3,1,3,3,dp,BSE:TCS-A,1734956238.152524
4126.3,4126.05,4126.0,4125.95,4125.6,4128.8,4128.85,4128.9,4128.95,4129.0,8,4,4,4,10,3,5,11,26,10,2,2,1,1,1,1,1,1,2,3,dp,BSE:TCS-A,1734956238.662501
4126.3,4126.05,4125.95,4125.6,4125.4,4128.5,4128.55,4128.65,4128.7,4128.75,1,1,4,10,15,3,1,13,62,16,1,1,1,1,2,1,1,1,3,1,dp,BSE:TCS-A,1734956240.153994
4125.6,4125.4,4125.35,4125.15,4125.1,4128.6,4128.65,4128.7,4128.8,4128.95,10,15,22,6,5,20,14,43,114,104,1,2,3,1,2,3,2,1,3,2,dp,BSE:TCS-A,1734956240.554091
4126.0,4125.95,4125.6,4125.4,4125.35,4128.6,4128.65,4128.7,4128.75,4128.8,3,7,10,15,22,20,19,43,5,111,1,1,1,2,3,3,3,1,1,3,dp,BSE:TCS-A,1734956241.397273
4126.45,4126.4,4126.0,4125.65,4125.6,4128.6,4128.65,4128.7,4128.75,4128.8,7,10,6,18,14,4,19,43,5,124,1,1,1,3,2,2,3,1,1,4,dp,BSE:TCS-A,1734956242.198381
4126.15,4126.1,4126.05,4126.0,4125.65,4128.55,4128.6,4128.65,4128.7,4128.75,3,10,10,5,10,1,1,13,59,3,1,1,1,1,1,1,1,1,2,1,dp,BSE:TCS-A,1734956243.474278
4126.15,4126.1,4126.05,4126.0,4125.7,4128.75,4128.8,4128.95,4129.0,4129.1,11,11,10,5,3,3,117,104,16,16,2,2,1,1,1,1,3,2,4,1,dp,BSE:TCS-A,1734956244.67496
4125.65,4125.6,4125.45,4125.4,4125.3,4128.7,4128.75,4129.0,4129.35,4129.4,9,20,15,195,15,4,25,19,20,37,2,3,2,4,2,2,4,4,3,1,dp,BSE:TCS-A,1734956251.167751
4125.65,4125.6,4125.5,4125.45,4125.4,4128.6,4128.65,4128.7,4128.75,4128.85,10,21,175,15,20,3,25,43,37,1,3,4,1,2,3,1,3,1,5,1,dp,BSE:TCS-A,1734956251.489095
4125.65,4125.6,4125.45,4125.4,4125.3,4128.6,4128.65,4128.7,4128.75,4128.85,10,21,15,195,15,3,5,36,28,7,3,4,2,4,2,1,1,1,4,1,dp,BSE:TCS-A,1734956252.67644
4125.65,4125.6,4125.55,4125.45,4125.4,4128.6,4128.65,4128.75,4128.85,4129.0,20,21,175,15,20,3,5,15,11,10,4,4,1,2,3,1,1,2,2,2,dp,BSE:TCS-A,1734956253.602232
4126.2,4126.15,4126.1,4126.05,4126.0,4129.05,4129.1,4129.45,4129.8,4129.9,14,11,10,10,10,3,10,47,19,12,3,2,1,1,2,1,2,3,2,1,dp,BSE:TCS-A,1734956253.88781
4126.25,4126.2,4126.15,4126.1,4126.05,4129.1,4129.4,4129.45,4129.8,4129.9,20,12,185,10,10,10,3,33,16,12,4,3,2,1,1,2,1,2,1,1,dp,BSE:TCS-A,1734956255.114171
4126.5,4126.45,4126.4,4126.25,4126.2,4129.1,4129.85,4129.9,4129.95,4130.0,193,5,10,20,11,10,3,12,48,22,5,2,1,3,2,2,1,1,2,2,dp,BSE:TCS-A,1734956256.305406
4126.5,4126.4,4126.25,4126.2,4126.15,4128.75,4128.8,4128.85,4128.95,4129.0,10,10,20,10,10,29,1,40,27,6,1,1,3,1,1,5,1,3,3,1,dp,BSE:TCS-A,1734956257.57736
4126.5,4126.4,4126.25,4126.2,4126.15,4128.75,4128.8,4128.85,4128.95,4129.0,10,10,20,10,13,29,1,40,27,6,1,1,3,1,2,5,1,3,3,1,dp,BSE:TCS-A,1734956258.433898
4126.55,4126.5,4126.4,4126.25,4126.2,4128.75,4128.8,4128.85,4128.9,4128.95,3,10,10,20,10,26,4,15,25,27,1,1,1,3,1,4,2,2,1,3,dp,BSE:TCS-A,1734956258.681301
4126.5,4126.4,4126.25,4126.2,4126.15,4128.7,4128.75,4128.8,4128.85,4128.9,10,10,23,10,10,4,26,99,15,25,1,1,4,1,1,2,4,1,2,1,dp,BSE:TCS-A,1734956259.924456
4126.5,4126.4,4126.3,4126.25,4126.2,4128.65,4128.7,4128.75,4128.85,4128.9,10,10,3,20,10,3,1,1,5,25,1,1,1,3,1,1,1,1,1,1,dp,BSE:TCS-A,1734956260.718765
4126.5,4126.45,4126.4,4126.25,4126.2,4128.65,4128.7,4128.75,4128.85,4129.0,10,3,10,20,10,3,1,1,29,6,1,1,1,3,1,1,1,1,2,1,dp,BSE:TCS-A,1734956261.094494
4126.55,4126.5,4126.45,4126.4,4126.35,4129.9,4129.95,4130.1,4130.2,4130.25,8,11,3,10,5,3,59,2,30,16,3,2,1,1,1,1,2,2,1,1,dp,BSE:TCS-A,1734956262.306997
4127.6,4127.55,4127.45,4127.35,4127.15,4130.75,4130.8,4131.0,4131.15,4131.3,18,22,5,6,6,3,10,5,18,10,4,3,1,1,1,1,2,1,2,2,dp,BSE:TCS-A,1734956263.936021
4127.7,4127.65,4127.6,4127.55,4127.35,4130.65,4130.7,4130.8,4130.9,4130.95,10,6,14,22,6,9,5,10,3,53,3,1,2,3,1,2,1,2,1,4,dp,BSE:TCS-A,1734956264.303222
4127.7,4127.65,4127.6,4127.55,4127.35,4130.6,4130.65,4130.8,4130.9,4130.95,20,6,14,22,6,5,6,10,3,29,4,1,2,3,1,1,1,2,1,1,dp,BSE:TCS-A,1734956265.112396
4127.8,4127.75,4127.7,4127.65,4127.6,4130.5,4130.55,4131.45,4131.5,4131.6,17,197,16,6,14,1,1,3,16,55,3,4,2,1,2,1,1,1,1,2,dp,BSE:TCS-A,1734956265.513707
4127.85,4127.8,4127.75,4127.7,4127.65,4130.5,4130.55,4130.65,4131.45,4131.5,19,14,22,16,6,1,1,2,3,13,3,2,3,2,1,1,1,1,1,1,dp,BSE:TCS-A,1734956266.341813
4127.85,4127.8,4127.75,4127.7,4127.65,4130.45,4130.5,4130.6,4130.65,4131.2,19,14,22,16,6,1,1,3,2,10,3,2,3,2,1,1,1,1,1,1,dp,BSE:TCS-A,1734956267.134105
4127.75,4127.7,4127.65,4127.6,4127.55,4129.8,4129.85,4130.0,4130.2,4130.4,4,6,6,4,12,4,5,11,32,54,1,1,1,1,2,2,1,2,1,7,dp,BSE:TCS-A,1734956267.492562
4127.7,4127.65,4127.6,4127.55,4127.4,4129.7,4129.75,4129.9,4130.0,4130.2,6,6,4,12,3,4,6,5,6,32,1,1,1,2,1,2,2,1,1,1,dp,BSE:TCS-A,1734956268.330022
4127.75,4127.7,4127.65,4127.6,4127.55,4129.65,4129.7,4129.9,4129.95,4130.0,3,6,6,4,12,4,1,13,2,6,1,1,1,1,2,2,1,1,1,1,dp,BSE:TCS-A,1734956268.680497
4127.7,4127.65,4127.6,4127.55,4127.35,4129.65,4129.7,4129.8,4129.85,4130.0,6,6,4,12,6,1,1,3,5,6,1,1,1,2,1,1,1,1,1,1,dp,BSE:TCS-A,1734956269.523403
4127.25,4127.2,4127.05,4127.0,4126.95,4129.65,4129.7,4129.8,4129.85,4130.0,3,10,2,181,14,1,1,3,11,6,1,1,1,2,2,1,1,1,2,1,dp,BSE:TCS-A,1734956269.911883
4127.0,4126.95,4126.9,4126.85,4126.8,4129.6,4129.65,4129.7,4129.75,4129.8,6,179,4,2,3,18,17,5,43,99,1,2,1,1,1,4,3,1,4,1,dp,BSE:TCS-A,1734956270.81604
4127.05,4127.0,4126.95,4126.9,4126.7,4129.35,4129.4,4129.45,4129.5,4129.55,3,6,4,4,6,8,5,37,6,20,1,1,1,1,1,3,2,2,1,2,dp,BSE:TCS-A,1734956274.432177
4127.0,4126.95,4126.9,4126.7,4126.55,4129.35,4129.4,4129.45,4129.5,4129.55,6,7,4,6,14,8,5,37,6,20,1,2,1,1,2,3,2,2,1,2,dp,BSE:TCS-A,1734956276.001841
4127.0,4126.95,4126.9,4126.7,4126.55,4129.2,4129.25,4129.3,4129.35,4129.4,9,4,4,6,14,10,25,14,13,14,2,1,1,1,2,3,4,3,3,2,dp,BSE:TCS-A,1734956277.20866
4127.0,4126.95,4126.9,4126.7,4126.55,4129.1,4129.15,4129.2,4129.25,4129.3,6,7,4,6,14,13,5,4,24,11,1,2,1,1,2,4,2,1,3,2,dp,BSE:TCS-A,1734956278.400618
4127.0,4126.95,4126.9,4126.7,4126.55,4129.1,4129.15,4129.2,4129.25,4129.3,6,7,4,6,14,33,5,16,4,6,1,2,1,1,2,6,2,4,1,1,dp,BSE:TCS-A,1734956279.603645
4127.0,4126.95,4126.9,4126.7,4126.55,4129.05,4129.1,4129.15,4129.2,4129.25,9,4,4,6,14,8,5,4,4,4,2,1,1,1,2,3,2,1,1,1,dp,BSE:TCS-A,1734956282.434042
4126.7,4126.55,4126.5,4126.35,4126.3,4129.05,4129.1,4129.15,4129.2,4129.25,6,4,6,3,6,8,18,4,9,22,1,1,1,1,1,3,3,1,2,3,dp,BSE:TCS-A,1734956283.706975
